,owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,INPUT_VALUE_ID_FOR_num_negative_days,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status,PCA
941,652.0,0,150000.0,100.0,4.73,0,66.0,0.857142857,0,0.0,3,455586.92,26000.0,0.06,2.0,455586.92,652.0,0,150000.0,100.0,201,0,0.10495853318257209
942,705.0,0,150000.0,100.0,8.98,0,64.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,705.0,0,150000.0,100.0,4425,0,-0.1673684898071108
943,566.0,1,100000.0,100.0,2.0,0,36.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,566.0,1,100000.0,100.0,3997,0,-0.22412399354254853
944,520.0,2,35000.0,100.0,1.66,1,15.666666666666666,0.0,0,0.0,3,20348.33333,1858.666667,0.09,1.0,20348.33333,520.0,2,35000.0,100.0,486,2,-0.15434441994028433
945,693.0,0,150000.0,100.0,4.34,0,41.666666666666664,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,693.0,0,150000.0,100.0,4821,1,-0.167436495342762
946,467.0,3,0.0,100.0,8.86,0,41.0,0.0,0,28.0,0,30510.97,4235.0,0.14,0.0,30510.97,467.0,3,0.0,100.0,1707,2,0.32506490361920987
947,646.0,0,150000.0,50.0,31.79,0,98.0,0.0,0,14.25,0,100060.75,13971.7975,0.14,1.0,100060.75,670.0,0,150000.0,74.0,2924,1,-0.014354941307714465
948,595.0,1,100000.0,100.0,1.82,1,6.0,2.666666667,2,51.33333333,0,21287.33333,3424.0,0.16,1.0,21287.33333,595.0,1,100000.0,100.0,3561,1,-0.08088118254079357
949,503.0,2,35000.0,100.0,17.76,0,2.6666666666666665,0.25,0,4.5,3,99200.5,7020.0,0.07,2.0,99200.5,503.0,2,35000.0,100.0,503,3,-0.130919640976934
950,661.0,0,150000.0,100.0,8.1,0,76.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,661.0,0,150000.0,100.0,2033,2,-0.16761784343783193
951,661.0,0,150000.0,90.0,25.82,0,9.0,1.333333333,1,11.66666667,0,365257.6667,66634.0,0.18,1.0,365257.6667,661.0,0,150000.0,90.0,1422,2,0.07468688119831382
952,610.0,1,100000.0,100.0,4.61,0,40.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,610.0,1,100000.0,100.0,7766,0,-0.2238746399118274
953,613.0,0,150000.0,100.0,5.85,0,43.0,0.0,0,12.25,0,46869.0,4754.75,0.1,1.0,46869.0,613.0,0,150000.0,100.0,898,0,-0.017180546228932045
954,544.0,2,35000.0,100.0,1.44,1,6.0,1.5,1,30.0,0,16709.25,980.25,0.06,2.0,16709.25,544.0,2,35000.0,100.0,4165,0,-0.1552939252195783
955,591.0,1,100000.0,100.0,4.15,0,86.0,0.0,0,5.0,2,86255.36364,24108.45455,0.28,0.0,86255.36364,591.0,1,100000.0,100.0,6445,1,-0.0723493389825845
956,745.0,0,150000.0,75.0,1.4,1,6.0,5.25,3,79.75,0,47358.7575,3442.3375,0.07,1.0,47358.7575,716.0,0,150000.0,100.0,2365,1,-0.020917026888497763
957,623.0,1,100000.0,100.0,11.2,0,66.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,623.0,1,100000.0,100.0,7294,2,-0.22380096724820525
958,669.0,5,150000.0,51.0,11.39,0,58.666666666666664,0.0,0,24.0,0,63999.5,27500.0,0.43,0.0,63999.5,684.0,0,150000.0,100.0,1017,2,-0.02082930456950213
959,606.0,0,150000.0,100.0,9.42,0,79.0,0.0,0,66.75,0,54014.945,856.61,0.02,0.0,54014.945,606.0,0,150000.0,100.0,4615,0,-0.015088624337858809
960,551.0,1,100000.0,100.0,1805.4,0,5.0,2.8,2,0.0,3,102124.8,4400.0,0.04,1.0,102124.8,551.0,1,100000.0,100.0,429,1,-0.04619215823993044
961,624.0,0,150000.0,100.0,6.76,0,80.0,1.0,0,47.75,0,36983.5,3852.5,0.1,1.0,36983.5,624.0,0,150000.0,100.0,2059,1,-0.020066992147061872
962,652.0,0,150000.0,100.0,4.73,0,66.0,0.857142857,0,0.0,3,455586.92,26000.0,0.06,2.0,455586.92,652.0,0,150000.0,100.0,201,0,0.10495853318257209
963,570.0,1,100000.0,33.3,2.19,0,2.0,4.333333333,3,36.33333333,0,34251.33333,1031.0,0.03,1.0,34251.33333,525.0,2,35000.0,66.6,2453,1,-0.13094424631175738
964,713.0,0,150000.0,100.0,3.1,0,80.0,0.0,0,35.0,0,400000.0,136000.0,0.34,2.0,400000.0,713.0,0,150000.0,100.0,633,1,0.08872298896031693
965,621.0,0,150000.0,50.0,2.79,0,19.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,621.0,0,150000.0,50.0,3891,1,-0.1847344840162937
966,705.0,0,150000.0,100.0,8.98,0,93.0,0.0,0,6.666666667,3,44666.66667,4000.0,0.09,1.0,44666.66667,705.0,0,150000.0,100.0,4425,0,-0.017316113048667908
967,606.0,0,150000.0,100.0,2.08,0,6.0,0.0,0,16.75,0,53039.8175,7671.5,0.14,2.0,53039.8175,606.0,0,150000.0,100.0,4642,2,-0.015379498920597815
968,718.0,0,150000.0,100.0,26.87,0,69.0,0.5,0,61.75,0,189827.0,6774.5,0.04,1.0,189827.0,718.0,0,150000.0,100.0,2846,0,0.02605800123681213
969,627.0,0,150000.0,100.0,17.21,0,45.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,627.0,0,150000.0,100.0,836,0,-0.16781052578884373
970,576.0,1,100000.0,100.0,2.08,0,24.0,0.0,0,30.0,0,13296.75,893.5,0.07,0.0,13296.75,576.0,1,100000.0,100.0,3334,1,-0.08337240021872189
971,764.0,0,150000.0,100.0,1.88,1,38.0,0.0,0,18.44444444,1,463732.7533,5000.0,0.01,1.0,463732.7533,764.0,0,150000.0,100.0,7964,2,0.11884815879807283
972,475.0,3,0.0,50.0,1.6,1,11.666666666666666,4.0,2,30.0,0,46934.46,2478.52,0.05,0.0,46934.46,506.0,2,35000.0,100.0,232,1,-0.17554106750125634
973,620.0,0,150000.0,100.0,8.19,0,43.666666666666664,0.0,0,73.25,0,130551.27,27761.0,0.21,1.0,130551.27,620.0,0,150000.0,100.0,153,2,0.007821034154367449
974,580.0,1,100000.0,100.0,1.98,1,10.333333333333334,1.0,0,67.66666667,0,75119.41,6881.47,0.09,1.0,75119.41,580.0,1,100000.0,100.0,315,2,-0.06490840948865109
975,561.0,1,100000.0,100.0,16.88,0,6.0,0.0,0,39.66666667,0,18937.5,6299.133333,0.33,0.0,18937.5,561.0,1,100000.0,100.0,4654,1,-0.08177480583477942
976,613.0,0,150000.0,100.0,5.85,0,43.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,613.0,0,150000.0,100.0,898,0,-0.1678898655804368
977,546.0,2,35000.0,100.0,14.9,0,80.0,0.4,0,18.0,0,55117.0,5851.4,0.11,2.0,55117.0,546.0,2,35000.0,100.0,4803,0,-0.14382579351387328
978,503.0,2,35000.0,100.0,17.77,0,1.0,0.142857143,0,2.571428571,3,207653.4286,7011.428571,0.03,2.0,207653.4286,503.0,2,35000.0,100.0,503,3,-0.08774373926919378
979,760.0,0,150000.0,100.0,20.96,0,88.0,1.0,0,15.33333333,0,234181.3767,22837.68333,0.1,1.0,234181.3767,760.0,0,150000.0,100.0,3174,1,0.03952666051792263
980,620.0,0,150000.0,100.0,8.28,0,6.0,0.6,0,86.0,0,93440.4,23408.8,0.25,3.0,93440.4,620.0,0,150000.0,100.0,2234,2,-0.0032489119053338345
981,652.0,0,150000.0,100.0,5.87,0,16.0,3.5,2,6.75,3,97929.5,10912.25,0.11,1.0,97929.5,652.0,0,150000.0,100.0,1103,1,-0.001728492674054905
982,598.0,5,111666.66666666667,100.0,2.57,0,48.333333333333336,0.0,0,39.25,0,46794.395,10072.4875,0.22,0.0,46794.395,0.0,5,111666.66666666667,0.0,319,1,-0.07545381130903622
983,616.0,0,150000.0,80.0,20.52,0,69.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,615.0,0,150000.0,100.0,1971,2,-0.1715773707767934
984,504.0,2,35000.0,100.0,4.18,0,21.0,4.8,3,28.8,0,66534.6,5499.0,0.08,1.0,66534.6,504.0,2,35000.0,100.0,750,0,-0.14065801248216125
985,580.0,1,100000.0,100.0,1.98,1,18.0,1.0,0,67.66666667,0,75119.41,6881.47,0.09,1.0,75119.41,580.0,1,100000.0,100.0,315,2,-0.06490840948865109
986,672.0,0,150000.0,100.0,2.38,0,37.0,0.0,0,6.857142857,3,145602.4286,39317.0,0.27,1.0,145602.4286,672.0,0,150000.0,100.0,5598,2,0.02343044849030308
987,736.0,0,150000.0,100.0,20.83,0,99.0,0.0,0,24.0,0,298823.2,77588.4,0.26,3.0,298823.2,736.0,0,150000.0,100.0,1053,0,0.04784785595623985
988,567.0,1,100000.0,70.0,2.99,0,72.0,1.0,0,10.2,3,71408.0,21484.02,0.3,1.0,71408.0,567.0,1,100000.0,70.0,1364,1,-0.07622314638294697
989,600.0,0,150000.0,51.0,4.81,0,39.0,0.0,0,0.0,3,58886.66667,2500.0,0.04,2.0,58886.66667,623.0,0,150000.0,100.0,4443,0,-0.022745463381842856
990,621.0,0,150000.0,100.0,2.95,0,15.0,1.25,1,0.0,3,100110.25,1501.0,0.01,1.0,100110.25,621.0,0,150000.0,100.0,640,1,-0.01207872414132806
991,666.0,0,150000.0,100.0,3.78,0,28.0,0.0,0,13.33333333,0,45788.0,27853.66667,0.61,2.0,45788.0,666.0,0,150000.0,100.0,649,2,-0.01720264414989677
992,500.0,2,35000.0,100.0,0.34,3,1.0,3.75,2,10.5,3,70921.99,9731.49,0.14,0.0,70921.99,500.0,2,35000.0,100.0,2966,0,-0.13937194933017205
993,747.0,0,150000.0,100.0,14.88,0,18.0,0.333333333,0,20.0,0,269757.6667,30000.0,0.11,1.0,269757.6667,747.0,0,150000.0,100.0,5366,1,0.05006517806445426
994,567.0,1,100000.0,77.66666666666667,5.523333333333333,4,47.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,5,100000.0,0.0,1364,1,-0.2435124034471136
995,648.0,0,150000.0,100.0,12.25,0,9.0,0.833333333,0,161.1666667,0,354523.3333,5036.333333,0.01,1.0,354523.3333,648.0,0,150000.0,100.0,586,1,0.08561426839501898
996,642.0,0,150000.0,100.0,6.25,0,12.0,0.0,0,0.0,3,170000.0,16000.0,0.09,2.0,170000.0,642.0,0,150000.0,100.0,543,1,4.8911172276297314
997,640.0,0,150000.0,100.0,7.72,0,89.0,0.0,0,21.0,0,21131.5,1500.0,0.07,0.0,21131.5,640.0,0,150000.0,0.0,228,3,-0.03996225098392436
998,650.0,0,150000.0,100.0,16.48,0,35.0,1.333333333,1,41.0,0,60211.04667,7638.523333,0.13,0.0,60211.04667,650.0,0,150000.0,66.66666666666667,202,1,-0.018076804062021192
999,664.0,0,150000.0,100.0,4.38,0,6.0,0.0,0,5.5,3,85741.5,26285.5,0.31,1.0,85741.5,664.0,0,150000.0,100.0,2630,1,-0.005296093163690591
1000,627.0,0,150000.0,100.0,17.21,0,5.0,2.0,1,22.8,0,111694.8,10635.0,0.1,1.0,111694.8,627.0,0,150000.0,100.0,836,0,0.013060989034421088
1001,613.0,0,150000.0,100.0,6.89,0,69.0,4.0,2,33.25,0,50514.1175,5013.8075,0.1,0.0,50514.1175,613.0,0,150000.0,100.0,4439,1,-0.016093229922246877
1002,593.0,1,100000.0,100.0,14.23,0,37.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,593.0,1,100000.0,100.0,8128,0,-0.2239709810873333
1003,475.0,3,0.0,50.0,1.28,1,22.0,4.0,2,30.0,0,46934.46,2478.52,0.05,0.0,46934.46,475.0,3,0.0,50.0,232,1,-0.20273635787243477
1004,624.0,1,100000.0,51.0,14.6,0,6.0,0.0,0,40.66666667,0,83203.33333,7666.666667,0.09,1.0,83203.33333,624.0,1,100000.0,51.0,7458,2,-0.07879982720946907
1005,591.0,1,100000.0,100.0,4.15,0,86.0,0.6,0,5.4,2,89189.4,45522.2,0.51,0.0,89189.4,591.0,1,100000.0,100.0,6445,1,-0.07147413384073786
1006,621.0,0,150000.0,100.0,2.95,0,15.0,1.25,1,0.0,3,100110.25,1501.0,0.01,0.0,100110.25,621.0,0,150000.0,100.0,640,1,-0.001253669223723258
1007,609.0,0,150000.0,100.0,4.58,0,4.666666666666667,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,609.0,0,150000.0,100.0,4618,1,-0.16791253409232054
1008,578.0,1,100000.0,100.0,3.84,0,79.0,0.25,0,24.0,0,56071.235,4211.975,0.08,1.0,56071.235,578.0,1,100000.0,100.0,1981,1,-0.07060169810960112
1009,679.0,0,150000.0,100.0,1.03,1,12.0,1.0,0,17.75,0,41623.0,10174.75,0.24,0.0,41623.0,679.0,0,150000.0,100.0,742,0,-0.018371365570235894
1010,630.0,1,100000.0,100.0,12.18,0,25.0,1.0,0,80.33333333,0,243958.2467,25340.18333,0.1,1.0,243958.2467,0.0,5,100000.0,100.0,9062,2,0.007388651429134799
1011,650.0,0,150000.0,0.0,31.31,0,75.0,0.25,0,18.5,0,40227.9575,2901.625,0.07,2.0,40227.9575,632.6666666666666,5,150000.0,100.0,138,1,-0.059124487682745294
1012,651.0,0,150000.0,100.0,49.12,0,71.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,651.0,0,150000.0,100.0,6976,2,-0.16767451471754127
1013,551.0,1,100000.0,100.0,1805.4,0,5.0,2.8,2,0.0,3,102124.8,4400.0,0.04,1.0,102124.8,551.0,1,100000.0,100.0,429,1,-0.06784226807514006
1014,600.0,0,150000.0,0.0,11.09,0,2.0,3.25,2,12.5,0,120347.5,5801.75,0.05,1.3333333333333333,119847.05333333334,660.3333333333334,5,150000.0,100.0,88,1,-0.10399466999090808
1015,703.0,0,150000.0,100.0,11.696666666666665,4,73.0,0.0,0,12.75,0,107027.25,36505.2275,0.34,1.0,107027.25,0.0,5,150000.0,0.0,1362,1,-0.01398304385754987
1016,595.0,1,100000.0,100.0,0.07,3,25.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,595.0,1,100000.0,100.0,6593,0,-0.2239596468313914
1017,519.0,2,35000.0,100.0,2.99,0,6.0,3.333333333,2,21.0,0,48308.0,3680.0,0.08,1.0,48308.0,519.0,2,35000.0,100.0,4604,1,0.6615954539830982
1018,650.0,0,150000.0,100.0,16.48,0,38.333333333333336,3.0,2,42.75,0,55587.035,6067.8925,0.11,2.0,55587.035,650.0,0,150000.0,100.0,202,1,-0.014370325853487081
1019,663.0,0,150000.0,100.0,6.88,0,5.0,3.5,2,25.5,0,68157.575,2320.4825,0.03,0.0,68157.575,663.0,0,150000.0,100.0,7093,0,-0.010546937816948128
1020,677.0,0,150000.0,100.0,11.51,0,33.333333333333336,0.5,0,35.75,0,92250.25,9163.98,0.1,1.0,92250.25,677.0,0,150000.0,100.0,3381,0,-0.003280900093349853
1021,672.0,0,150000.0,100.0,2.38,0,37.0,0.0,0,6.857142857,3,145602.4286,39317.0,0.27,2.0,145602.4286,672.0,0,150000.0,100.0,5598,2,0.012605393572698275
1022,581.0,1,100000.0,33.0,2.38,0,55.0,3.666666667,2,77.33333333,0,44091.0,945.0,0.02,0.0,44091.0,561.0,1,100000.0,66.0,2187,1,-0.0917559332893066
1023,690.0,0,150000.0,33.3,30.28,0,80.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,703.0,0,150000.0,66.6,2131,0,-0.18490399042985242
1024,707.0,0,150000.0,100.0,87.12,0,61.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,707.0,0,150000.0,100.0,7541,2,-0.16735715555116892
1025,9002.0,4,150000.0,100.0,0.93,2,33.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,9002.0,4,150000.0,100.0,3435,2,-0.12034832903226417
1026,741.0,0,150000.0,100.0,12.28,0,65.0,0.0,0,10.0,2,828338.75,387205.25,0.47,1.0,828338.75,741.0,0,150000.0,100.0,7477,0,0.2166525038211419
1027,620.0,0,150000.0,0.0,8.13,0,79.66666666666667,0.0,0,73.25,0,0.0,27761.0,0.0,2.0,130551.27,694.6666666666666,5,150000.0,100.0,153,2,-0.166981200004758
1028,667.0,0,150000.0,100.0,8.79,0,71.0,0.25,0,4.75,3,30760.0,12656.5,0.41,0.0,30760.0,667.0,0,150000.0,100.0,4638,1,-0.021679737716708544
1029,616.0,0,150000.0,80.0,20.53,0,69.0,0.5,0,84.0,0,52337.25,3688.25,0.07,1.0,52337.25,615.0,0,150000.0,100.0,1971,2,-0.019236905819137055
1030,582.0,1,100000.0,100.0,1.11,1,25.666666666666668,0.0,0,13.25,0,32607.6475,1000.0,0.03,1.0,32607.6475,582.0,1,100000.0,100.0,3605,0,-0.07757807456734707
1031,586.0,1,100000.0,100.0,10.39,0,6.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,586.0,1,100000.0,100.0,1438,2,-0.22401065098312983
1032,666.0,0,150000.0,100.0,3.776666666666667,4,28.0,0.0,0,14.6,0,64185.2,36255.0,0.56,2.0,64185.2,0.0,5,150000.0,0.0,2211,0,-0.026972249672852118
1033,620.0,0,150000.0,100.0,109.24,0,45.0,0.0,0,26.0,0,277388.564,5000.0,0.02,2.0,277388.564,620.0,0,150000.0,100.0,576,1,0.05162170291078564
1034,638.0,0,150000.0,100.0,6.94,0,5.0,1.333333333,1,9.0,3,10418.33333,872.3333333,0.08,0.0,10418.33333,638.0,0,150000.0,100.0,3934,0,-0.09622879981230373
1035,688.0,0,150000.0,100.0,11.82,0,56.0,0.0,0,83.66666667,0,184539.93,27124.04,0.15,4.0,184539.93,688.0,0,150000.0,100.0,3521,0,0.534915216296702
1036,744.0,0,150000.0,90.0,4.2,0,47.0,0.0,0,125.0,0,102433.25,12222.5,0.12,0.0,102433.25,750.0,0,150000.0,100.0,811,1,0.00910912586855168
1037,648.0,0,150000.0,100.0,12.25,0,9.0,2.333333333,2,161.1666667,0,354523.3333,5036.333333,0.01,1.0,354523.3333,648.0,0,150000.0,100.0,586,1,0.07478921347741418
1038,764.0,0,150000.0,100.0,1.88,1,38.0,0.0,0,18.44444444,1,463732.7533,130222.2222,0.28,1.0,463732.7533,764.0,0,150000.0,100.0,7964,2,0.11884815879807283
1039,623.0,0,150000.0,100.0,4.77,0,86.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,623.0,0,150000.0,100.0,3515,2,-0.16783319430072746
1040,500.0,2,35000.0,100.0,6.98,0,6.0,1.0,0,23.75,0,103631.675,5852.5125,0.06,1.0,103631.675,500.0,2,35000.0,100.0,4468,0,-0.12961484989866262
1041,829.0,0,150000.0,100.0,2.13,0,47.0,0.0,0,46.66666667,0,61366.0,9521.666667,0.16,1.0,61366.0,829.0,0,150000.0,100.0,7064,1,-0.011632079952111291
1042,666.0,0,150000.0,100.0,3.77,0,28.0,0.0,0,14.5,0,65731.5,42818.75,0.65,2.0,65731.5,666.0,0,150000.0,100.0,649,2,-0.011253619800921596
1043,663.0,0,150000.0,100.0,6.86,0,5.0,3.5,2,25.5,0,68157.575,2320.4825,0.03,2.0,68157.575,663.0,0,150000.0,100.0,7093,0,-0.010546937816948128
1044,467.0,3,0.0,100.0,4.16,0,14.333333333333334,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,467.0,3,0.0,100.0,1707,2,-0.33662058510662674
1045,693.0,0,150000.0,100.0,2.78,0,5.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,693.0,0,150000.0,100.0,8482,2,-0.167436495342762
1046,708.0,0,150000.0,100.0,12.39,0,72.0,3.0,2,16.25,0,215958.5,22176.5,0.1,2.0,215958.5,708.0,0,150000.0,100.0,1481,2,0.033796196945106126
1047,625.0,0,150000.0,80.0,8.05,0,69.0,1.142857143,1,74.85714286,0,47251.28571,2859.857143,0.06,2.0,47251.28571,620.0,0,150000.0,100.0,5892,2,-0.020703013779075546
1048,674.0,0,150000.0,100.0,0.74,2,53.0,0.2,0,201.0,0,113396.4,5479.4,0.05,2.0,113396.4,674.0,0,150000.0,100.0,1807,2,0.0030098660277931995
1049,582.0,1,100000.0,100.0,1.11,1,17.333333333333332,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,582.0,1,100000.0,100.0,3605,0,-0.22403331949501357
1050,558.0,2,35000.0,100.0,20.04,0,18.0,2.0,1,43.25,0,45207.0,1588.505,0.04,2.0,45207.0,558.0,2,35000.0,100.0,8546,1,-0.14671388050452608
1051,566.0,1,100000.0,100.0,1.99,1,10.0,4.333333333,3,45.66666667,0,133851.6667,6227.333333,0.05,0.0,133851.6667,566.0,1,100000.0,100.0,3997,0,-0.04746827550790932
1052,700.0,0,150000.0,2.0,23.48,0,45.0,0.25,0,103.0,0,306318.51,6357.25,0.02,0.0,306318.51,700.0,0,150000.0,88.66666666666667,204,1,0.04082344774931864
1053,599.0,1,100000.0,100.0,10.59,0,6.0,2.833333333,2,9.5,3,21274.91667,2580.5,0.12,0.0,21274.91667,599.0,1,100000.0,100.0,5017,1,-0.09168727276042256
1054,551.0,1,100000.0,100.0,1805.4,0,5.0,2.8,2,0.0,3,102124.8,4400.0,0.04,1.0,102124.8,551.0,1,100000.0,100.0,429,1,-0.06784226807514006
1055,744.0,0,150000.0,90.0,4.2,0,47.0,0.0,0,125.0,0,102433.25,12222.5,0.12,1.0,102433.25,744.0,0,150000.0,90.0,811,1,0.00758338806676149
1056,649.0,0,150000.0,100.0,5.51,0,56.0,0.0,0,70.4,0,250811.8,22737.4,0.09,1.0,250811.8,649.0,0,150000.0,100.0,7602,2,0.04385836309986955
1057,696.0,0,150000.0,25.0,1.33,1,12.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,696.0,0,150000.0,25.0,4769,1,-0.1927544271482858
1058,548.0,2,35000.0,100.0,10.97,0,18.0,0.0,0,22.25,0,84411.35,8238.625,0.1,2.0,84411.35,548.0,2,35000.0,100.0,4267,1,-0.13507613341555666
1059,586.0,1,100000.0,100.0,4.11,0,4.0,0.6,0,5.4,3,112759.8,63689.0,0.56,1.0,112759.8,586.0,1,100000.0,100.0,324,1,-0.05364650807640893
1060,500.0,2,35000.0,0.0,11.09,0,2.0,3.25,2,12.5,0,120347.5,5801.75,0.05,2.0,115187.0,537.0,5,35000.0,100.0,88,1,-0.2339794450048041
1061,744.0,0,150000.0,90.0,4.2,0,45.333333333333336,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,744.0,0,150000.0,90.0,811,1,-0.17052546290816922
1062,601.0,1,100000.0,100.0,3.94,0,26.0,1.5,1,18.25,1,78771.7,11854.6875,0.15,2.0,78771.7,601.0,1,100000.0,100.0,7777,0,-0.06369994398159498
1063,641.0,0,150000.0,100.0,8.93,0,9.0,0.333333333,0,23.66666667,0,14586.0,3190.666667,0.22,0.0,14586.0,641.0,0,150000.0,100.0,3301,1,-0.026651688545510987
1064,621.0,0,150000.0,50.0,2.79,0,9.0,0.0,0,38.0,0,59772.33333,4804.666667,0.08,1.0,59772.33333,621.0,0,150000.0,50.0,3891,1,-0.030176179072334615
1065,508.0,2,35000.0,90.0,4.13,0,1.0,0.0,0,0.0,3,201557.5,0.0,0.0,2.0,201557.5,518.0,2,35000.0,100.0,935,0,-0.18144780736915214
1066,718.0,0,150000.0,100.0,26.87,0,69.0,0.5,0,61.75,0,189827.0,6774.5,0.04,0.0,189827.0,718.0,0,150000.0,100.0,2846,0,0.28376772412258605
1067,582.0,1,100000.0,100.0,35.14,0,7.0,0.0,0,11.75,0,77215.4975,7218.5375,0.09,0.0,77215.4975,582.0,1,100000.0,100.0,5507,0,-0.06427182512239348
1068,493.0,3,0.0,100.0,1.98,1,49.666666666666664,0.0,0,7.272727273,2,40004.09091,506.9090909,0.01,2.0,40004.09091,493.0,3,0.0,100.0,2280,1,-0.1878116809177571
1069,639.0,0,150000.0,100.0,12.4,0,5.0,1.666666667,1,30.33333333,0,45308.33333,1591.333333,0.04,1.0,45308.33333,639.0,0,150000.0,100.0,3822,1,-0.017498738245707787
1070,632.0,0,150000.0,50.0,8.47,0,31.0,0.0,0,6.75,3,33005.0975,6198.4175,0.19,0.0,33005.0975,650.0,0,150000.0,100.0,203,1,-0.030469654762351212
1071,586.0,1,100000.0,100.0,10.39,0,6.0,3.25,2,10.75,3,24626.0,2782.0,0.11,0.0,24626.0,586.0,1,100000.0,100.0,1438,2,-0.09076133771598871
1072,445.0,3,0.0,100.0,26.95,0,7.0,0.0,0,38.75,0,112603.02,40234.6875,0.36,0.0,112603.02,445.0,3,0.0,100.0,3630,2,-0.1664278855325493
1073,678.6666666666666,5,150000.0,100.0,109.23,0,75.0,0.0,0,26.0,0,215892.364,13416.6,0.06,2.0,215892.364,0.0,5,150000.0,0.0,576,1,0.018352855208171225
1074,504.0,2,35000.0,100.0,4.18,0,21.0,4.8,3,28.8,0,66534.6,5499.0,0.08,1.0,66534.6,504.0,2,35000.0,100.0,750,0,-0.14065801248216125
1075,508.0,2,35000.0,90.0,4.12,0,9.666666666666666,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,518.0,2,35000.0,100.0,935,0,-0.29906304508671855
1076,546.0,2,35000.0,100.0,14.9,0,80.0,0.4,0,18.0,0,55117.0,5851.4,0.11,2.0,55117.0,546.0,2,35000.0,100.0,4803,0,-0.14382579351387328
1077,636.0,0,150000.0,100.0,2.28,0,18.0,1.714285714,1,64.0,0,66084.0,9212.714286,0.14,2.0,66084.0,636.0,0,150000.0,100.0,5328,1,-0.011318485041106942
1078,585.0,1,100000.0,100.0,8.49,0,4.0,6.5,3,8.0,3,31615.5,1227.0,0.04,0.0,31615.5,585.0,1,100000.0,100.0,766,1,-0.06703196981070748
1079,658.0,0,150000.0,100.0,2.24,0,3.0,3.0,2,20.0,0,69909.75,3349.25,0.05,0.0,69909.75,658.0,0,150000.0,100.0,1073,1,0.30732860169029086
1080,475.0,3,0.0,50.0,1.6,1,22.0,4.0,2,30.0,0,46934.46,2478.52,0.05,0.0,46934.46,475.0,3,0.0,50.0,232,1,-0.20273635787243477
1081,602.0,0,150000.0,100.0,5.39,0,2.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,602.0,0,150000.0,100.0,1392,0,-0.16795220398811708
1082,682.0,0,150000.0,50.0,24.11,0,83.33333333333333,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,686.0,0,150000.0,100.0,3559,1,-0.17676010020111577
1083,549.0,2,35000.0,100.0,5.88,0,5.0,3.75,2,19.75,0,34639.01,3396.0275,0.1,0.0,34639.01,549.0,2,35000.0,100.0,3666,1,-0.13909219666671774
1084,635.0,0,150000.0,100.0,4.09,0,45.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,635.0,0,150000.0,100.0,5428,1,-0.16776518876507623
1085,661.0,0,150000.0,90.0,25.82,0,9.0,0.5,0,9.5,3,185054.0,38084.0,0.21,1.0,185054.0,661.0,0,150000.0,90.0,1422,2,0.02093322707677514
